title,description,genre
ignacio de loyola,Historia życia i przemiany Ignacego Loyoli - katolickiego świętego.,biography
the brood,"Żona Franka Carvetha trafia pod opiekę ekscentrycznego psychologa,&nbsp;który wykorzystuje innowacyjne techniki, aby przełamać psychologiczne blokady u pacjentów.",horror
la sortie des usines lumiere,"Po skończonej pracy w fabryce robotnicy wychodzą przez bramę, rozmawiając ze sobą i spiesząc się do domów. ",documentary
latalante," Młoda i piękna dziewczyna imieniem Juliette (Dita Parlo), wychodzi za mąż za kapitana barki, Jeana (Jean Dasté). Opuszcza swoją rodzinną wioskę żegnana ze smutkiem przez... ",drama
do-ga-ni," Gang In-ho podejmuje prace w szkole dla niesłyszących dzieci w Gwangju. Niewiele czasu zajmuje mu odkrycie prawdy o przerażających praktykach mających miejsce w szkole, w... ",drama
earth: one amazing day,Dokument ukazujący jeden dzień z życia naszej ojczystej planety. ,documentary
good deeds,"Poukładane życie Wesleya Deedsa zmienia się nie do poznania, gdy spotyka na swojej drodze Lindsey - samotną matkę, a zarazem sprzątaczkę pracującą w jego biurowcu. ",drama
stellet licht," Johan, mąż i ojciec, sprzeniewierza się Prawu Bożemu. Zakochuje się w innej kobiecie i zdradza z nią żonę. Burzy tym samym harmonię świata, w którym został ukształtowany... ",drama
the plague dogs,Dwa psy uciekają z laboratorium dla zwierząt. W nieznanym świecie Snitterowi i Rowfowi pomaga odnaleźć się lis Tod.,drama
transit,"W czasie podróży na wakacje małżeństwo znajduje w swoim bagażu torbę z pieniędzmi. Niebawem muszą stawić czoła groźnym kryminalistom, chcącym odebrać swoją własność. ",crime
mugen no junin,"Manji, świetnie wyszkolony samuraj, staje się nieśmiertelny po legendarnej bitwie.&nbsp;",fantasy
miss stevens,Nauczycielka ze złamanym sercem opiekuje się trójką uczniów podczas wyjazdu na państwowy konkurs dramatyczny. ,comedy
the sweet hereafter," W małym miasteczku dochodzi do tragicznej katastrofy: autobus szkolny wypada z jezdni, wtacza się na oblodzone jezioro, tonie wraz z większością nieletnich pasażerów. Czy... ",drama
mui du du xanh,10-letnia Mui pracuje jako służąca. Gospodyni domu dostrzega podobieństwo dziewczynki do zmarłej córki.,drama
nic nie ginie," Klaudia, osaczona przez krytyczną matkę, obsesyjnie niesie pomoc innym. Przemek wielbi Polskę i nienawidzi głupich ludzi. Czyli wszystkich. Donatello kocha żółwie błotne,... ",drama
yang guang pu zhao,Pewna rodzina próbuje poradzić sobie z&nbsp;konsekwencjami uwięzienia ich młodszego syna i&nbsp;późniejszą tragedią.,drama
szabla od komendanta,"Jakubek umiera, lecz nie zostaje wpuszczony do nieba ze względu na swoją szablę. Tradycja nakazuje przekazać ją wnukowi, a że zmarły go nie ma rozpoczyna więc poszukiwania żony dla syna. ",drama
where the devil hides,"Kiedy sześć młodych kobiet rodzi córki, Amisze podejrzewają, iż spełnia się starożytna przepowiednia. ",horror
snow angels,"Nastoletni Arthur, wchodząc w dorosłe życie, jest świadkiem rozpadu związku rodziców i dramatu swojej dawnej opiekunki.",drama
untamed heart,Małomówny Adam podkochuje się w koleżance z pracy Caroline. Pewnego dnia chłopak ratuje dziewczynę przed gwałtem. ,drama
kill me three times,"Do spokojnego miasteczka przybywa płatny zbójca Charlie, który odkrywa, że nie jest jedyną osobą chcącą zabić Alice. ",action
imaginary heroes,"Kiedy Matt popełnia samobójstwo, pozostali członkowie rodziny Travisów starają się pozbierać po tej tragedii. ",drama
decalage horaire," Przepiękna Juliette Binoche i czarujący Jean Reno w komedii, której bohaterowie, jak na prawdziwe przeciwieństwa przystało, przyciągają się w magiczny sposób. Ona -... ",comedy
das finstere tal,"Austria, koniec XIX wieku. Do małej wioski przybywa nieznajomy, prosząc o kwaterę na zimę. Wkrótce mieszkańcami wstrząsa seria niewyjaśnionych zgonów. ",western
chalte chalte,"Pochodząca z bogatego domu Priya poznaje kierowcę ciężarówki, dla którego zrywa zaaranżowane narzeczeństwo. Wkrótce biorą ślub.",drama
freeway," Współczesna opowieść o Czerwonym Kapturku. Młoda dziewczyna opuszcza dom rodzinny i wybiera się autostopem do domu babci. Po drodze spotyka wpływowego ""wilka"". ",thriller
death race 2000, Akcja filmu toczy się w niedalekiej przyszłości. Świat zafascynowany jest krwawymi i niebezpiecznymi wyścigami samochodowymi. Cieszą się one wielką popularnością. Ważnym... ,action
le clan des siciliens,Korsykański gangster rewanżując się za pomoc w ucieczce pomaga rodzinie gangsterskiej z Sycylii skraść kosztowności zamożnych jubilerów. ,drama
we are still here,"Po tragicznej śmierci nastoletniego syna Paul i Anne zamieszkują w spokojnej wsi, chcąc rozpocząć wszystko od nowa. ",horror
ten minutes older: the cello," 10 minut później: wiolonczela jest drugą, po 10 minut później: trąbka, odsłoną jednego z najbardziej niezwykłych przedsięwzięć filmowych ostatnich lat. To film nowelowy,... ",drama
the pirates of somalia,"Rok 2009. Początkujący dziennikarz, Jay Bahadur, postanawia wmieszać się w grupę somalijskich piratów, by poznać to, kim są, jak żyją i co ich napędza.",biography
wirus,Niewinna zabawa dziecka komputerem uruchamia lawinę zdarzeń sprowadzających zagrożenie dla bezpieczeństwa kraju. Prokurator prowadząca śledztwo werbuje zdolnego informatyka. ,thriller
the indian runner,"Frank, młody i porywczy żołnierz, wraca do rodziny. Zostaje przyjęty przez brata, który postanawia pomóc mu w ustabilizowaniu się.",drama
wrong turn,"Grupa przyjaciół wędrująca po Appalachach napotyka społeczność, która żyje w tym miejscu od setek lat. ",horror
the comeback trail,"Producent filmowy postanawia upozorować wypadek aktora, by zdobyć pieniądze na spłatę długu zaciągniętego u mafii.",comedy
re-deu-syu-jeu,"O pocałunek od Śnieżki w czerwonych pantofelkach zabiega siedmiu, zaczarowanych w krasnoludki, królewiczów. ",animation
jab we met,"Młody przemysłowiec, Aditya, jest załamany ślubem byłej dziewczyny. W przypadkowym pociągu spotyka szaloną Geet, która odmienia jego życie.",comedy
charming,"Nad księciem Czarusiem ciąży klątwa, która powoduje, że zakochuje się w nim każda napotkana dziewczyna. Żeby nie stracić prawa do tronu, książę będzie musiał dostosować się do ultimatum ojca i znaleźć miłość życia.",animation
bikini blue,"W sielskie życie małżonków, Eryka i Dory, wkrada się choroba oraz bolesna, zatajona przez mężczyznę przeszłość. Kobieta postanawia wyjaśnić dzielącą ich tajemnicę. ",drama
the cannonball run,Kierowcy biorą udział w nielegalnym wyścigu po szosach i autostradach Stanów Zjednoczonych. ,comedy
broad peak,Maciej Berbeka podejmuje się wyzwania zimowego wejścia na jeden z najniebezpieczniejszych szczytów świata.,drama
tang shan da di zhen," Dziewczynka ocalała po trzęsieniu ziemi opuszcza rodzinę, która myśli, że nie udało jej się przeżyć. ",drama
chromophobia,Arystokratyczna rodzina starannie skrywa swoje sekrety przed światem. Dzięki przyjacielowi rodziny ich historia zagości na ustach całej okolicy.,drama
the best of enemies,"Rok 1961, Karolina Północna. Lider&nbsp; lokalnego Ku Klux Klanu oraz czarnoskóra działaczka podejmują się konsultacji społecznych, by dojść do porozumienia w kwestii integracji szkolnej.",drama
the city of your final destination,"Młody mężczyzna przyjeżdża na farmę rodziny zmarłego pisarza, aby przekonać jej członków do wydania biografii ich bliskiego.",drama
bill &amp; teds bogus journey," Roboty sobowtóry wysłane z przyszłości zabijają Billa i Teda, aby zmienić przyszłość i nie dopuścić do stworzenia ich muzyki. Przyjaciele trafiają do piekła, ale... ",fantasy
krlighed pa film, „Zaskakująco nieprzewidywalny”&nbsp; Jonas jest przykładnym mężem i ojcem. Niewiele oczekuje od swojego spokojnego&nbsp; i przewidywalnego życia.&nbsp; Wszystko to wali się niczym&nbsp;... ,crime
poltergeist ii: the other side,"Rodzina Freelingów wprowadza się do nowego domu, gdzie nie jest im dane zaznać spokoju.",horror
wolne miasto,Gdańscy pracownicy Poczty Polskiej w dniu 1 września 1939 roku stawiają czoła niemieckim agresorom. ,war
baba z ledu,"Samotna wdowa zostaje przyjęta do zespołu morsów, gdzie stopniowo uczy się pokonać strach przed lodowatą wodą. A także ponownie spotka miłość. ",drama
den goda viljan," Historia przodków Ingmara Bergmana. W 1909 r. Henrik Bergman, ubogi student teologii zakochuje się w Annie Aakerbloom, pannie z bogatego domu. Młodzi pobierają się, a... ",biography
tampopo,"Kierowca ciężarówki zatrzymuje się w małym, rodzinnym barze makaronowym i decyduje się pomóc jego właścicielom.",comedy
american pie presents band camp," Tym razem uwaga została skupiona na Mattcie Stiflerze, młodszym bracie Steve'a. Po ty, jak został wydalony ze szkoły, Matt zostaje wysłany na obóz letni. Od razu próbuje... ",comedy
indagine su un cittadino al di sopra di ogni sospetto,"Tuż przed odejściem na emeryturę policjant morduje niewierną kochankę. Następnie dokłada wszelkich starań, by zostać oskarżonym o popełnienie tej zbrodni. ",drama
the best man holiday,Po piętnastu latach dochodzi do spotkania przyjaciół ze studiów. ,drama
ginger e fred,"Ginger i Fred to znany w latach czterdziestych duet taneczny. Po kilkudziesięciu latach, bohaterowie spotykają się w Rzymie, aby ponownie razem stanąć na scenie. ",drama
problem child 2,Ben razem z Juniorem przeprowadza się do miasteczka Mortville. Samotny ojciec szybko zostaje głównym obiektem zainteresowania ze strony sąsiadek. ,family
something the lord made,Znany kardiolog i jego czarnoskóry współpracownik wykonują pierwszy w historii zabieg u pacjentki z wrodzoną wadą serca. ,biography
wiosna panie sierzancie,Milicjant z małego miasteczka przygotowuje się do egzaminu maturalnego. Mieszkańcy jednak dostarczają mu nie lada kłopotów. ,comedy
the eiger sanction,"Były płatny morderca tropi zabójcę swojego przyjaciela. Udaje się na wyprawę alpinistów, wśród których znajduje się oprawca.",thriller
lucky them,Dziennikarka rockowa dostaje zlecenie wytropienia swojego byłego chłopaka.,drama
i think i love my wife," Brenda zaniedbuje swojego męża, poświęcając cały czas na karierę i dzieci. Jej mąż Richard nie widzi w tym problemu i nic mu nie przeszkadza, aż do momentu kiedy spotyka... ",comedy
sin noticias de dios,"Niebo i Piekło, przy pomocy swoich kuszących wysłanniczek, rywalizują o duszę boksera.",fantasy
bleach: the diamonddust rebellion - mo hitotsu no hyorinmaru,"Ichigo i jego przyjaciele poszukują złodziei ważnego dla Społeczności Dusz artefaktu, aby oczyścić z zarzutu zdrady kapitana Hitsugayę.",drama
doubles vies,Członkowie paryskiej bohemy przeżywają kryzys wieku średniego. ,comedy
irma la douce,Pilnujący porządku na paryskich ulicach policjant zakochuje się w prostytutce.,drama
le monde est a toi,"Drobny dealer narkotyków chce rzucić dotychczasowe zajęcie, by założyć mały legalny biznes w Algierii. Potrzebuje na to pieniędzy. ",comedy
vuosaari," Vuosaari to wielokulturowe wschodnie przedmieścia Helsinek, gdzie w pewien śnieżny zimowy tydzień krzyżują się drogi kilkorga bohaterów. Ćpunka Iiris i niebieski ptak... ",drama
les cousins," Do Paryża na studia prawnicze przyjeżdża Charles (Gerard Blain), skromny chłopak ze wsi. Zatrzymuje się u swojego kuzyna Paula (Jean-Claude Brialy), który jest jego... ",drama
swimming pool - der tod feiert mit,Grupa studentów urządza imprezę na basenie. Wkrótce giną kolejne osoby.,thriller
thale,"Dwóch czyścicieli, Elvis i Leo, spotyka mityczną istotę, norweską huldrę o imieniu Thale.",fantasy
the emperors club,"Nauczyciel historii starożytnej staje przed nie lada wyzwaniem, kiedy w jego klasie pojawia się Sedgewick Bell, syn wpływowego senatora. By dotrzeć do krnąbrnego ucznia, pedagog podejmuje trudną decyzję.&nbsp;",drama
we are legion: the story of the hacktivists, Czym naprawdę jest głośny ostatnimi laty ruch Anonymous: cyber-zagrożeniem czy raczej gwarantem wolnego internetu? Czy jego członkowie to terroryści czy wręcz przeciwnie... ,documentary
evidence,Detektyw tropi mordercę za pomocą materiału wideo nakręconego przez ofiary masakry na opuszczonej stacji benzynowej.,horror
es esmu seit,"Rodzeństwo ukrywa śmierć babci, aby nie znaleźć się w sierocińcu.",drama
conte dete,Spędzający wakacje nad morzem student czeka na przyjazd swojej dziewczyny. W międzyczasie poznaje uroczą Margot.,drama
"jeanne dielman, 23 quai du commerce, 1080 bruxelles"," Tytułowa Jeanne Dielman to uwięziona w kieracie domowej rutyny samotna matka, okazyjnie dorabiająca prostytucją, chowająca zdobyte w ten sposób pieniądze w wazie na zupę.... ",drama
the happy prince,"Podczas odsiadywania wyroku za kontakty homoseksualne Oscar Wilde podupada na zdrowiu. Gdy opuszcza więzienie, zapomniany i bez funduszy ostatnie dni życia spędza w nędznym paryskim hotelu. ",biography
almanya - willkommen in deutschland,"Zabawna opowieść o wielopokoleniowej rodzinie Turków, która od wielu lat mieszka w Niemczech. Każdy tutaj ma inne problemy, każdy również czuje przynależność do innej kultury.",drama
hush," Młoda i ciężarna żona Jacksona (G. Paltrow) staje się obiektem szykan jego matki, Marthy (J. Lange), która nie może pogodzić się z utratą syna na rzecz innej kobiety.... ",drama
the next best thing,"Abbie zachodzi w ciążę po nocy spędzonej ze swoim przyjacielem, gejem. Razem decydują się na wspólne wychowanie dziecka. ",comedy
the big bounce," Jack Ryan (Owen Wilson) jest młodym mężczyzną, którego działania nie zawsze są zgodne z prawem. Jest typem, który nie zagrzewa miejsca na długo i ciągle zmienia miejsca... ",comedy
"psiconautas, los ninos olvidados","Birdboy i Dinky to dwoje nastolatków, którzy postanowili uciec z wyspy zniszczonej w wyniku katastrofy ekologicznej. Birdboy chce to osiągnąć, odcinając się od świata, a Dinky - wyruszając w niebezpieczną podróż z nadzieją, że Birdboy się do niej przyłączy.",drama
complete unknown,"Alice aranżuje spotkanie z Claydem, opowiadając o swojej egzotycznej podróży i fascynacji żabami. Oczarowany mężczyzna zabiera ją na przyjęcie urodzinowe przyjaciela, który nie ukrywa niechęci do niej.",drama
joy division,"Rok 1976, czterech chłopaków z Salford zakłada zespół Warsaw, przemianowany później na Joy Division. Po latach członkowie formacji i znajomi wspominają dawne czasy oraz przedwcześnie zmarłego lidera grupy, Iana Curtisa.",documentary
dead again,"Detektyw Mike Church poszukuje zaginionych osób. Wkrótce otrzymuje zlecenie, by odkryć tożsamość kobiety, która nie pamięta kim jest.",thriller
highlander: endgame," Czwarta część popularnego cyklu opowiadającego o losach Connora MacLeod, nieśmiertelnego zmuszonego do wielowiekowej walki z innymi nieśmiertelnymi. Tym razem jego... ",fantasy
harvey,"Elwood P. Dowd jest miłym, dobrze wychowanym człowiekiem, który spotyka się ze swoim niewidzialnym przyjacielem, wysokim na 6 stóp królikiem. Jego rodzina zaczyna się tym niepokoić. ",family
