title,description,genre
justin y la espada del valor,"Historia chłopca, który mimo wielu przeciwności losu, dąży do spełnienia swojego marzenia – pragnie zostać rycerzem. ",animation
rocketman,"Historia życia Eltona Johna ukazująca artystę od jego najmłodszych lat w Królewskiej Akademii Muzycznej po długoletnią współpracę z autorem tekstów, Berniem Taupinem.",biography
black mirror: bandersnatch,"Rok 1984. Młody programista zaczyna kwestionować rzeczywistość, pracując nad grą wideo na podstawie mrocznej powieści fantasy. ",thriller
oliver &amp; company,"Samotny kot Oliver przystaje do psiego gangu, który zbiera pieniądze dla swojego zadłużonego właściciela.",animation
a dogs way home,"Pies wyrusza w długą, pełną przygód drogę, aby odnaleźć swojego właściciela.",family
snowpiercer,Po klimatycznej katastrofie podzieleni na klasy ludzie chronią się w pociągu przemierzającym skutą lodem Ziemię. Uciskani przez rządzące elity pasażerowie z ostatnich wagonów postanawiają wywołać bunt. ,thriller
sztuka spadania,"Żołnierze, którzy postradali zmysły, zostają wysłani na odległą wyspę, gdzie kultywują swoje dziwactwa.",animation
the happytime murders,W świecie zamieszkanym przez ludzi i kukiełki grasuje seryjny morderca. Na ofiary wybiera dawne gwiazdy legendarnego telewizyjnego show.,comedy
security,"Były komandos dostaje posadę ochroniarza w lokalnym centrum handlowym, gdzie niespodziewanie podejmuje się obrony jedenastolatki, której grozi niebezpieczeństwo. ",action
piper,"Głodne pisklę brodźca po raz pierwszy opuszcza gniazdo, by samodzielnie poszukać jedzenia na brzegu morza. Problem stanowi dla niego fakt, że pokarm zakopany jest w piasku, który co chwilę przykrywają groźne fale.",animation
the rainmaker,"Młody prawnik walczy z towarzystwem ubezpieczeniowym, które nie chce pokryć kosztów leczenia chłopca chorego na białaczkę. ",crime
joy,"Joy Mangano jest samotną matką z Long Island, która wynajduje mopa i walczy o lepsze życie dla swojej rodziny. ",biography
birds of prey (and the fantabulous emancipation of one harley quinn),"Harley Quinn, Czarny Kanarek, Łowczyni oraz Renee Montoya łączą siły w walce z Romanem Sionisem i Victorem Zsaszem. ",action
desert flower,Dziewczyna z somalijskiej pustyni opuszcza rodzinny kraj i nieoczekiwanie dla samej siebie wkracza do świata mody.,biography
richard jewell,"Amerykański ochroniarz ratuje życie tysięcy ludzi, zapobiegając wybuchowi bomby w trakcie igrzysk olimpijskich. Tymczasem media podają fałszywą informację, jakoby to on był terrorystą. ",biography
finding nemo,"Błazenek Marlin rusza na pomoc swojemu synkowi Nemo, który został wyłowiony z rafy koralowej. W poszukiwaniach towarzyszy mu zapominalska rybka Dory.",animation
chicken run,Mieszkające na farmie kurczaki desperacko próbują uciec i zacząć nowe życie. ,animation
71,"Konflikt północnoirlandzki. Młody angielski rekrut zostaje zesłany na wrogie tereny, gdzie przeżywa samotną noc pełną strachu, niepewności i rozpaczy.&nbsp;",drama
rock star,"Chris, ślepo naśladujący muzycznego idola, otrzymuje propozycję zastąpienia go w zespole. Mężczyzna wkrótce przekonuje się, że życie gwiazdy rocka odbiega od jego wyobrażeń.",drama
polar,"Gdy emerytowany zabójca zdaje sobie sprawę, że tym razem to on jest celem, wraca do gry i stawia czoła armii młodszych adeptów morderczego fachu.",action
beyond borders,"Pod wpływem poruszającego wystąpienia ""lekarza bez granic"", Nicka Callahana, Sara wyjeżdża do Etiopii, by pomóc głodującym Afrykańczykom.",drama
a dangerous method,"Historia przyjaźni Zygmunta Freuda i Carla Junga oraz ich relacji z pacjentką,&nbsp;Sabiną Spielrein.",biography
diego maradona,"W mieście, w którym piłka to religia, Diego, młody chłopak o niezwykłym talencie, staje się bogiem. Wrzucony w sam środek neapolitańskiego kotła – mafijnych rozgrywek, sukcesów, uwielbienia i skandali – nie potrafi udźwignąć swojej sławy.",documentary
the mothman prophecies,"Przed śmiercią żona Johna widzi człowieka-ćmę. Mężczyzna trafia do miasteczka, którego mieszkańców nawiedza ta sama zjawa. ",thriller
yip man 2,Legendarny mistrz kung-fu pragnie otworzyć szkołę chińskich sztuk walki.,biography
the first purge,"Amerykański rząd wprowadza eksperymentalną formę walki z przestępczością. Raz do roku przez 12 godzin każde naruszenie prawa, również morderstwo, jest całkowicie legalne.&nbsp;",thriller
der mude tod,Kobieta otrzymuje od śmierci trzy szanse na uratowanie ukochanego. ,fantasy
kill bill: vol. 1,"Zawodowa morderczyni realizuje plan zemsty na dawnych kompanach, którzy chcieli ją zabić.",thriller
chicken little,Mający reputację panikarza Kurczak Mały stawia czoła zagrożeniu z kosmosu.,animation
mugen no junin,"Manji, świetnie wyszkolony samuraj, staje się nieśmiertelny po legendarnej bitwie.&nbsp;",fantasy
the art of war,Ambasador Chin ginie przed podpisaniem ważnej umowy handlowej z resztą świata. W jego morderstwo zostaje wrobiony dowódca jednostki specjalnej ONZ.,thriller
the man,"Agent federalny zmuszony jest współpracować z gadatliwym sprzedawcą, aby wykonać swoje zadanie. ",comedy
the big wedding,"Nienawidzący się wzajemnie rozwiedzeni Don i Ellie muszą udawać na ślubie swojego adoptowanego syna, że wciąż są małżeństwem.",comedy
elektra,"Przywrócona do życia Elektra staje się płatną zabójczynią. Zamiast jednak zabić ostatnie dwa cele, mężczyznę i jego córkę, zaczyna ich chronić.",fantasy
the firm,"Młody prawnik odkrywa, że kancelaria w której pracuje jest powiązana z mafią.",thriller
joshua tree,"Wrobiony w morderstwo mężczyzna ucieka z transportu więziennego i porywa przypadkową kobietę, nie wiedząc, że jest ona policjantką. ",crime
kult. film," Film dokumentalny zawierający wyjątkowe i nigdzie niepublikowane materiały zakulisowe z życia legendarnego zespołu Kult oraz samego Kazika Staszewskiego. Prawdziwy,... ",documentary
daddy day camp," Sequel hitu ""Małolaty u taty"". Dwóch tatusiów, Charlie Hinton (Cuba Gooding Jr.) i Phil Ryerson (Paul Rae), w kolejnej przygodzie z bandą dzieciaków. Tym razem przyjmują... ",family
the flash,W wyniku niezwykłego zdarzenia Barry Allen zyskuje zdolność przemieszczania się z niezwykłą szybkością i pod pseudonimem staje na straży Central City. ,action
im not there,Portret Boba Dylana. Każda z sześciu postaci wciela się w inny aspekt osobowości muzyka.,biography
frankie and johnny,"Były więzień zakochuje się w koleżance z pracy. Ona trzyma go na dystans, lecz on uważa, że są sobie przeznaczeni.",drama
il traditore," W najdroższym ze swoich filmów mistrz Bellocchio bez wahania zdradza romantyczną, gangsterską narrację spod znaku ""Ojca chrzestnego""&nbsp;na rzecz surowej rekonstrukcji... ",biography
bullet to the head,"Policjant i zawodowy morderca zawiązują sojusz, by dorwać zabójcę swoich przyjaciół.",crime
diamonds are forever,"Uwagę brytyjskiego wywiadu zwraca wzrost przemytu diamentów. Śledztwo agenta 007 wiedzie do Blofelda i laserowego generatora, który został umieszczony na orbicie.",thriller
"o brother, where art thou?",W latach Wielkiego Kryzysu złodziejaszek Ulysses i jego dwaj kompani uciekają z więzienia. Główny bohater mami towarzyszy wizją ukrytego skarbu.&nbsp;,comedy
transit,"W czasie podróży na wakacje małżeństwo znajduje w swoim bagażu torbę z pieniędzmi. Niebawem muszą stawić czoła groźnym kryminalistom, chcącym odebrać swoją własność. ",crime
seules les betes,"Po burzy śnieżnej, na drodze do niewielkiej wioski, znaleziony zostaje samochód zaginionej kobiety. Chociaż policja nie ma żadnego punktu zaczepienia, pięć osób zostaje powiązanych z jej zniknięciem.",crime
lucky people center international," Międzynarodowe Centrum Szczęśliwych Ludzi zabiera nas w podróż dookoła świata, nawigując poprzez różne sensy ludzkiego życia. Wykorzystanie rytmu muzyki i pulsująca forma... ",documentary
tarapaty,"Julka spędza wakacje u ciotki, gdzie poznaje Olka. W ręce dzieci wpada plan mający prowadzić do skarbu. ",family
15 minutes,"Dwóch morderców z Europy Wschodniej przybywa do Nowego Jorku. Gdy ich były wspólnik nie wydaje im należnych pieniędzy, zabijają go i jego dziewczynę. ",crime
paycheck,Michael pracuje dla wielkich korporacji. Przed otrzymaniem zapłaty musi poddawać się zabiegowi czyszczenia pamięci. ,action
the secret life of pets 2,"Max i Snowball wyjeżdżają na wycieczkę poza miasto, gdzie czeka ich życie, którego nigdy nie znali. ",animation
the box,"Małżeństwo&nbsp;Lewisów otrzymuje tajemnicze&nbsp;pudełko oraz propozycję miliona&nbsp;dolarów za naciśnięcie znajdującego się w nim przycisku, czym spowodują śmierć nieznanej im osoby.",thriller
bogowie,"Profesor Zbigniew Religa, utalentowany kardiochirurg wierzy, że jest w stanie dokonać przeszczepu serca. Nie poddaje się mimo wielu nieudanych operacji.",biography
the postman,"W zniszczonej przez wojnę Ameryce samotny wędrowiec znajduje mundur listonosza. Staje się symbolem nadziei na powrót dawnego porządku, do czego nie chce dopuścić okrutny generał. ",drama
siedem kobiet w roznym wieku,"Dokument przedstawia tańczące w różnym wieku kobiety, od małego dziecka po najstarszą z nich - nauczycielkę baletu.",documentary
xxx: state of the union,Waszyngton. Sekretarz obrony Deckert planuje zamach stanu i obalenie prezydenta. Były żołnierz Navy Seals - Darius Stone zostaje zwerbowany do programu xXx celem powstrzymania spisku.,action
yozhik v tumane,W drodze do przyjaciela jeż przeżywa przygody.,animation
ooops! noah is gone...,"Zwierzaki, którym nie udało się dostać na Arkę Noego, muszą sobie poradzić w świecie zalewanym przez wodę. ",animation
whores glory,Tajniki najstarszego zawodu świata przedstawione na przykładzie trzech krajów i trzech religii.,documentary
tom yum goong,"Wojownik Muay Thai wyrusza do Australii, by odzyskać skradzione słonie.&nbsp;",action
babe: pig in the city," Dalszy ciąg ""Świnki z klasą"". Słynna świnka farmerska - Babe przypadkowo powoduje wypadek, którego ofiarą pada jej ukochany pan Hogget. Z powodu choroby gospodarza farma... ",family
elizabeth: the golden age,"Anglia, 1588 r. Królowa Elżbieta zmaga się z intrygami, zamachem na życie, Wielką Armadą oraz sercowymi rozterkami. ",biography
last action hero,Miłośnik filmów akcji dzięki magicznemu biletowi przenosi się do świata swojej ulubionej produkcji. ,fantasy
bezmiar sprawiedliwosci,"Namawiany przez ojca do podjęcia studiów prawniczych Łukasz słucha opowieści mecenasa Wilczka o procesie, który odbył się przed laty.",thriller
the dark crystal,"Jen udaje się w podróż, aby odnaleźć brakujący odłamek ciemnego kryształu i przywrócić równowagę wszechświata. ",family
dracula untold,W obliczu zagrożenia królestwa i rodziny Wład Tepeš zawiera umowę z siłami ciemności.,fantasy
the miseducation of cameron post,"Cameron zostaje przyłapana w intymnej sytuacji. Ciotka zawozi ją do Bożej Obietnicy, gdzie nastolatka ma uzdrowić się z homoseksualizmu.",drama
hans kloss. stawka wieksza niz smierc,"Hans Kloss, as polskiego wywiadu, wpada na trop skarbu zrabowanego przez nazistów. Starając się go zdobyć, stawia czoło swojemu odwiecznemu wrogowi Brunnerowi.",thriller
ninja: shadow of a tear,"Kiedy zamordowana zostaje ciężarna żona Caseya, mistrz ninjitsu poprzysięga zemstę i wyrusza do Tajlandii, by wytropić zabójcę ukochanej. ",action
koe no katachi,"Shouya Ishida w szkole podstawowej dokucza niesłyszącej dziewczynie. Po latach, kiedy sam doświadcza odtrącenia przez rówieśników z powodu swojego dawnego zachowania, postanawia wszystko naprawić.",drama
the strangers: prey at night,Rodzina przebywająca na kempingu zostaje zaatakowana przez trzech zamaskowanych psychopatów.,horror
the man who knew too little,"Uczestniczący w przedstawieniu ""teatru życia"" amerykański turysta zostaje uznany za prawdziwego szpiega i wyznaczony do realizacji ściśle tajnej misji. ",comedy
the amazing spider-man 2,"Spider-Man&nbsp;staje w szranki z&nbsp;Electro. Do miasta powraca także Harry Osborn, dzięki któremu Peter odkrywa, że wszystkich złoczyńców łączy ze sobą OsCorp.",action
z punktu widzenia nocnego portiera,Strażnik w fabryce opowiada o swojej pracy. ,documentary
der krieger und die kaiserin,"Sissy postanawia odnaleźć mężczyznę, który uratował jej życie.",drama
kill your darlings,"Morderstwo w 1944 roku splata ze sobą losy wielkich poetów pokolenia beatników: Allena Ginsberga, Jacka Kerouaca i Williama Burroughsa.",biography
capone,Po dziesięciu latach spędzonych w więzieniu cierpiący na demencję Al Capone stawia czoło swojej brutalnej przeszłości. ,biography
married life, Harry (Chris Cooper) postanawia zabić swą żonę. Nie żeby miał do niej jakieś pretensje – po prostu zakochał się w pewnej młodej blond-piękności o imieniu Kay (Rachel... ,drama
london boulevard,Po odbyciu wyroku Mitchell chce zapomnieć o przestępczej przeszłości. Dawni znajomi mają jednak co do tego inne plany.&nbsp;,crime
phenomena,"Obdarzona darem porozumiewania się z owadami Jennifer przyjeżdża&nbsp;do szkoły w Szwajcarii, gdzie wykorzystuje swoje właściwości, celem odnalezienia seryjnego mordercy. ",horror
sweet girl,"Mąż przysięga wymierzyć sprawiedliwość ludziom odpowiedzialnym za&nbsp;śmierć jego żony. Musi przy tym chronić córkę - jedyną bliską osobę, która mu pozostała.",action
a girl walks home alone at night,"W irańskim miasteczku Bad City, pełnym przestępczości i prostytucji, mieszkańcy są prześladowani przez samotnego wampira. ",horror
new york minute," Bliźniaczki&nbsp; wyjeżdżają do Nowego Jorku. Jane chce dostać się na uniwersytet, a Roxy marzy, by zobaczyć swoją ulubioną kapelę.",family
the november man,"Były agent CIA wykonuje misję, która zmusza go do konfrontacji z byłym uczniem. W sprawę zamieszani są również oficjele rządowi oraz rosyjski prezydent elekt.&nbsp;",thriller
mighty aphrodite,"Nowojorska para decyduje się na adopcję dziecka. Gdy wyrasta ono na nieprzeciętnie inteligentnego chłopca, mężczyzna zaczyna marzyć, by poznać jego biologiczną matkę.",fantasy
the christmas chronicles,"Rodzeństwo przypadkowo rozbija sanie św. Mikołaja, a następnie wraz z nim wyrusza w pełną przygód podróż, by uratować Boże Narodzenie.",family
judas and the black messiah,"Historia Freda Hamptona, przewodniczącego Partii Czarnych Panter w Illinois i jego fatalnej zdrady dokonanej przez informatora FBI Williama O'Neala.",biography
the one,"Przemierzając różne wymiary czasoprzestrzenne i zabijając swoje alter ego, Gabriel trafia na godnego siebie przeciwnika, policjanta Gabe'a. ",action
under the silver lake,Zniknięcie tajemniczej kobiety z sąsiedztwa budzi w hedonistycznym Samie detektywa. ,crime
komunia,"Komunia Święta niepełnosprawnego brata staje się pretekstem dla Oli, by rozbita rodzina zasiadła razem przy jednym stole. ",documentary
little shop of horrors,"Pracownik kwiaciarni pielęgnuje tajemniczą roślinkę, która do rozwoju potrzebuje ludzkiej krwi.",comedy
across the hall," Film ""Across the Hall"" jest rozwinięciem krótkometrażowego filmu o tym samym tytule. Thriller Alexa Merkina prowadzi nas przez losy trójki bohaterów: młodego mężczyzny,... ",thriller
