title,description,genre
the great hack,Po&nbsp;wyborach prezydenckich w&nbsp;USA w&nbsp;2016&nbsp;r. firma Cambridge Analytica stała się symbolem ciemnej strony mediów społecznościowych.,documentary
sweet girl,"Mąż przysięga wymierzyć sprawiedliwość ludziom odpowiedzialnym za&nbsp;śmierć jego żony. Musi przy tym chronić córkę - jedyną bliską osobę, która mu pozostała.",action
pearl jam twenty,Dokument przedstawia historię zespołu Pearl Jam ukazując wiele nieznanych do tej pory faktów.,documentary
the suicide squad,"Oddział skazańców zostaje wysłany na wyspę Corto Maltese, gdzie mają wykonać samobójczą misję zniszczenia laboratorium Jötunheim.",action
open water,Para nurków zostaje przypadkowo pozostawiona na środku oceanu.,thriller
the witches,Młody chłopak staje się nieproszonym gościem na zlocie czarownic. Przemieniony w mysz próbuje udaremnić ich nikczemne plany. ,family
alvin and the chipmunks: the road chip,"Przez zbieg okoliczności wiewiórki myślą, że Dave chce się ożenić i je porzucić. Wyruszają więc w podróż, by zapobiec oświadczynom. ",animation
dr. no,James Bond musi przeszkodzić Doktorowi No w zniszczeniu programu kosmicznego USA. ,thriller
meet the spartans,Leonidas prowadzi grupę trzynastu Spartan do walki przeciwko Persom.,comedy
the muppets,"Muppety ponownie się jednoczą i dają na scenie popis swoich talentów, by uzbierać środki niezbędne do uratowania starego teatru.",family
winnie the pooh,"Kubuś Puchatek wybiera się na poszukiwanie miodu. Po drodze odwiedza Krzysia i przekręca wiadomość, którą chłopiec mu zostawił.",animation
movie 43,"Uczniowie przeszukują Internet, by znaleźć tajemniczy film. W ten sposób odkrywają jedenaście krótkich, komediowych historii z różną fabułą.",comedy
beach rats,"Nastolatek z Brooklynu poszukuje własnej tożsamości, balansując między nieuczciwymi przyjaciółmi, potencjalną dziewczyną i starszymi mężczyznami, których poznaje online. ",drama
the madagascar penguins in a christmas caper,Pingwin Szeregowy ma zostać prezentem dla diabolicznego psa pewnej staruszki. Pozostałe nieloty ruszają mu na pomoc.,animation
home,"Podróż przez wszystkie kontynenty, której celem jest zwrócenie uwagi świata na problemy oraz zagrożenia środowiska naturalnego: globalne ocieplenie, umierające lasy, wymieranie gatunków zwierząt, a także roślin oraz kończące się zasoby naturalne.",documentary
8mm,"Tom Welles otrzymuje zlecenie od żony zmarłego milionera. Ma odnaleźć zamordowaną dziewczynę, której zabójstwo zarejestrowano na taśmie odnalezionej w sejfie męża. ",thriller
lion,Pięcioletni chłopiec gubi się na ulicach Kalkuty. 25 lat później wyrusza na poszukiwanie utraconego domu i rodziny.,drama
vidocq,Znany paryski detektyw ginie podczas prowadzenia śledztwa. Jego młody biograf postanawia doprowadzić sprawę do końca.,fantasy
the transporter,Frank Martin pracuje jako kurier dla organizacji przestępczych. Podczas transportu kolejnej przesyłki wplątuje się w niebezpieczną intrygę. ,action
avpr: aliens vs predator - requiem,Bestia będąca skrzyżowaniem dwóch kosmicznych gatunków sieje spustoszenie na Ziemi. Pokonać ją może Predator.,action
smallfoot," Przygodowa animacja ""Mała Stopa"" przedstawia legendę o Wielkiej Stopie z zupełnie innej perspektywy, kiedy bystry, młody Yeti znajduje coś, co według niego nie istnieje -... ",animation
the italian job," Charlie Croker to szykowny rabuś i uwodziciel, który dopiero co opuścił więzienie. Aby uniknąć kary za recydywę, swój nowy skok chce zorganizować za granicą, we Włoszech.... ",action
the good liar,"Zawodowy oszust poznaje w internecie dobrze sytuowaną wdowę, która szybko otwiera przed nim swój dom oraz życie. Mężczyzna usiłuje zwalczyć uczucia do kobiety i sfinalizować rutynowy szwindel.",drama
v/h/s/2,Wynajęci do odnalezienia zaginionego studenta detektywi odnajdują w jego domu makabryczne nagrania wideo.,horror
jackass: number two, Ostrzeżenie: Ukazane w filmie pokazy i sztuczki kaskaderskie zostały wykonane przez profesjonalistów. Nie próbujcie naśladować ich w domu i na zewnątrz. Zapomnijcie o... ,documentary
this boys life,"Tobias Wolff jest pisarzem i wykładowcą literatury, którego w młodości łączyły trudne więzy z ojcem - tyranem.",biography
jackie brown,"Stewardessa przyłapana na nielegalnym przewożeniu pieniędzy z Meksyku do Los Angeles rozpoczyna grę między agentami FBI a handlarzem broni, dla którego pracowała.",crime
the league of extraordinary gentlemen,"Kilka niezwykłych osobistości łączy swoje siły, by stawić czoło szalonemu złoczyńcy. ",fantasy
riddick,"Zdradzony, walczący o przetrwanie na opuszczonej planecie Riddick staje się jeszcze bardziej niebezpieczny. Tymczasem na ziemię spaloną słońcem przybywają dwa statki. ",action
a beautiful mind,"Geniusz matematyczny John Nash za wszelką cenę pragnie opracować teorię, dzięki której zostanie cenionym naukowcem. Przeszkodą staje się jego stopniowo rozwijająca choroba.",biography
i now pronounce you chuck and larry,"By otrzymać pomoc socjalną dla dwójki swoich dzieci, wdowiec Larry postanawia zawrzeć fikcjne małżeństwo z najlepszym przyjacielem.",comedy
siedem kobiet w roznym wieku,"Dokument przedstawia tańczące w różnym wieku kobiety, od małego dziecka po najstarszą z nich - nauczycielkę baletu.",documentary
the i inside,"Simon po przebudzeniu odkrywa, że może przemieszczać się w czasie.",crime
london has fallen,Terroryści planują największy w historii zamach. O losach zachodniej cywilizacji mogą zadecydować umiejętności jednego człowieka. ,thriller
"lo and behold, reveries of the connected world","Podróż przez Internet, sztuczną inteligencję, robotykę oraz sposób, w jaki wpływają na nasze życia.",documentary
holes,Niesłusznie oskarżony Stanley trafia do zakładu poprawczego Camp Green Lake.,family
die papstin,Przebrana za mężczyznę Joanna zostaje mianowana na kościelnego dostojnika. Z czasem obejmuje urząd papieża. &nbsp;,biography
the lizzie mcguire movie,"Kiedy nastolatka wyjeżdża na wycieczkę do Włoch, mieszkańcy uważają ją za gwiazdę muzyki pop. ",comedy
romeo is bleeding,"Nowojorski policjant, Jack Grimaldi, potajemnie współpracuje z mafią. Działanie na dwa fronty komplikuje się, gdy Jack poznaje rosyjską zbrodniarkę, Monę Demarkov. ",crime
the covenant,"Czterech młodych mężczyzn pochodzących z rodu czarownic stawia czoła piątemu potomkowi, aby zachować swoją tajemnicę.",fantasy
moana,Nastoletnia córka przywódcy plemienia chcąc ocalić swoją wyspę przed zagładą wyrusza na niebezpieczną wyprawę po oceanie.,animation
dr. seuss the cat in the hat,"Życie Sally i Conrada ulega zmianie, kiedy napotykają na swojej drodze gadającego kota w kapeluszu.",family
the hitcher,"Wyruszająca na wakacje para studentów spotyka po drodze nieznajomego, którego decyduje się podwieźć. ",thriller
this means war,"Dwaj agenci CIA zakochują się w tej samej kobiecie. Rozpoczynają rywalizację o względy ukochanej, wykorzystując rządową technologię, nabyte umiejętności i doświadczenie.",action
project nim," W ramach naukowego eksperymentu mały szympans, Nim, zostaje oddany ludzkiej rodzinie na wychowanie. ",documentary
into the inferno,Werner Herzog i jego przyjaciel&nbsp;Clive Oppenheimer&nbsp;eksplorują aktywne wulkany na całym świecie.&nbsp;,documentary
woman on top,"Isabella rozpoczyna nowe życie, składając ofiarę bogini morza, by ta uwolniła ją od niewiernego narzeczonego. Życie poświęca gotowaniu, do którego ma niebywały talent.",fantasy
ronal barbaren,Plemię Barbarzyńców-Kulturystów zostaje wzięte do niewoli przez okrutnego księcia Zamordora. Uwolnić ich może tylko wątły i chudy Roman.,animation
switch,Zamordowany przez byłe kochanki mężczyzna powraca do życia w ciele kobiety.,fantasy
shoah," ""Shoah"" trwa dziewięć i pół godziny. Wspaniały dokumentalista Claude Lanzmann przygotowywał go aż 11 lat, z czego sam montaż zabrał mu pięć lat. Fachowcy uznają ""Shoah""... ",documentary
7 zwerge,"W lesie, gdzie żyją tytułowe krasnoludki zjawia się Królewna Śnieżka. Gdy dziewczyna zostaje porwana, mężczyźni postanawiają ją odnaleźć. ",family
wonder park,June odkrywa ukryte w lesie wesołe miasteczko – pełne niezwykłych atrakcji i zabawnych mówiących zwierząt.,animation
american beauty,Przechodzący kryzys wieku średniego mieszkaniec przedmieść Lester Burnham zakochuje się w koleżance swojej nastoletniej córki.,drama
xxy,"Alex jest hermafrodytą, który właśnie staje przed problemem wyboru płci. Wizyta znajomych wraz z synem staje się tłem do poszukiwania tożsamości seksualnej. ",drama
the batman,Batman i James Gordon stawiają czoła nieobliczalnemu Człowiekowi-Zagadce w skorumpowanym Gotham City.,action
rihie rih,"Richie jest synem milionerów. Gdy pracownik ojca próbuje ich okraść, z pomocą przychodzą przyjaciele chłopca.",family
ashes and snow," ""Ashes and Snow"" stanowi zbiór fotograficznych dzieł autorstwa&nbsp;Gregory'ego Colberta, przedstawiających niezwykłe interakcje zachodzące pomiędzy człowiekiem a dzikimi... ",documentary
the lodge,"Nowa dziewczyna ojca dwójki dzieci zostaje z nimi sama w niewielkim domku letniskowym podczas śnieżycy. Mimo początkowych nieporozumień znajdują wspólny język, ale wtedy zaczynają dziać się dziwne rzeczy. ",horror
dip huet seung hung,"Płatny zabójca, Jeffrey, przyjmuje ostatnie zlecenie, aby opłacić operacje ukochanej.",crime
the big lebowski,"Jeff ""Koleś"" Lebowski zostaje napadnięty przez gangsterów, którzy pomylili go z milionerem o tym samym nazwisku. ",comedy
the bank job,Film oparty na prawdziwych wydarzeniach przedstawiających kulisy legendarnego napadu na londyński bank przy Baker Street z 1971 roku.,crime
resident evil,"Na terenie tajnego kompleksu badawczego zostaje uwolniony wirus, zamieniający żywe istoty w zombie. Grupa ocalałych stara się wydostać z wrogiego miejsca. ",horror
body heat,"Prawnik, Ned Racine, morduje męża swojej kochanki. ",crime
the spongebob squarepants movie,"SpongeBob wraz z Patrykiem wyruszają do ShellCity, aby odzyskać koronę Neptuna i uratować pana Krabsa",animation
book of shadows: blair witch 2,"Grupa turystów, chcąc sprawdzić autentyczność wydarzeń z Blair Witch Project, wyrusza śladem poprzedniej wyprawy.",horror
the bone collector,Ekranizacja powieści Jeffery'ego Deavera. Sparaliżowany i pogrążony w depresji detektyw Lincoln Rhyme zostaje poproszony o pomoc w schwytaniu seryjnego mordercy.,crime
dark phoenix,"Kiedy Jean Gray zostaje uderzona przez tajemniczą kosmiczną siłę, która przemienia ją w kultową Dark Pheonix, X-Men musi się zjednoczyć, aby stawić czoła swojemu najbardziej niszczycielskiemu wrogowi - jednemu z nich.",action
saam gaang yi," Trzy nowele ukazujące okrucieństwo człowieka. Pierwsza ""Box"" jest historią dwóch sióstr i ukazuje tajemnicę jednej z nich. Druga ""Dumpling"" to opowieść o tym, do czego... ",horror
the divergent series: allegiant,"Beatrice Prior i&nbsp;Tobias Eaton wyruszają poza ogrodzenie miasta, gdzie zostają zabrani do aresztu prewencyjnego przez Biuro Opieki Genetycznej.",action
wrong turn,"Grupie znajomych i przypadkowemu lekarzowi przychodzi walczyć o życie ze zdeformowanymi kanibalami, mieszkającymi na odludziu.",horror
red dawn,Grupa nastolatków broni miasta przed inwazją żołnierzy z Korei Północnej.,action
entourage,Vincent Chase i jego ekipa z serialu ponownie nawiązują współpracę z szefem wytwórni Arim Goldem. ,comedy
"7 rzeczy, ktorych nie wiecie o facetach","Kilku mężczyzn w klubie fitness prowadzi rozmowę na temat swojego życia i zastanawia się, jak je zmienić. ",comedy
gadajace glowy,"Polacy biorą udział w społecznej sondzie, odpowiadając na pytania dotyczące ich metryki, marzeń i priorytetów.",documentary
a good day to die hard,"John McClane udaje się do Rosji, w której wraz ze swoim synem Jackiem - agentem CIA, stara się zapobiec kradzieży przez grupę terrorystów broni nuklearnej.&nbsp;",thriller
tangled ever after,"Podczas ślubu Roszpunki i Julka koń Max niechcący upuszcza obrączki. Wraz z kameleonem Pascalem stara się je złapać, nim ceremonia osiągnie punkt kulminacyjny. ",animation
confessions of a teenage drama queen,"Młoda dziewczyna po przeprowadzce z Nowego Jorku do małego miasteczka usiłuje zrobić wszystko, by tytuł najpopularniejszej dziewczyny w szkole należał do niej.",family
suicide squad,Amanda Waller na polecenie rządu USA tworzy drużynę składającą się z przestępców.,action
enter the dragon,"Agent Lee decyduje się wziąć udział w&nbsp;turnieju sztuk walki, by znaleźć dowody nielegalnej działalności organizatora imprezy. ",action
jak rozpetalem druga wojne swiatowa,"Pechowy szeregowiec Franek Dolas myśli, że rozpętał II wojnę światową. Chcąc zabłysnąć bohaterskimi czynami, plącze się w coraz większe tarapaty.",comedy
the three burials of melquiades estrada,Podstarzały ranczer z pomocą strażnika granicznego postanawia przetransportować zwłoki przyjaciela do jego rodzinnego miasteczka w Meksyku. ,drama
the midnight sky,Światem wstrząsa tajemnicza katastrofa. Samotny naukowiec z Arktyki próbuje skontaktować się z załogą wracających do domu astronautów.,drama
frozen river,Dwie samotne kobiety w przededniu Bożego Narodzenia podejmują się nielegalnego przemytu ludzi przez granicę między USA a Kanadą.,crime
triangle,"Sztorm wywraca jacht z grupą przyjaciół na pokładzie. Przepływający statek pasażerski, który jest dla nich jedyną szansą schronienia, okazuje się opustoszały.",thriller
shazam!,"Chłopiec otrzymuje moce, dzięki którym&nbsp;staje się dorosłym superbohaterem,&nbsp;wypowiadając jedno magiczne słowo.",fantasy
skyline,"Kiedy nad Los Angeles pojawiają się dziwne niebieskie światła, zaczynają znikać mieszkańcy. Ocalałym pozostaje walka o życie z obcymi.",action
la french,"Marsylia, 1975 rok. Ambitny sędzia prowadzi sprawę gangu kierowanego przez nieuchwytnego Gaëtana Zampę. ",crime
book of life," Joaquin i Manolo wyruszają w podróż, dzięki której poznają, kim naprawdę są. ",animation
clueless,"Gdy w szkole pojawia się nowa i niezbyt atrakcyjna uczennica, Cher proponuje jej metamorfozę.&nbsp;",comedy
american wedding,Grupa najlepszych przyjaciół z czasów liceum pomaga Jimowi w przygotowaniach do jego wesela. ,comedy
baise-moi, Gwałt to historia podróży przez Francję dwóch kobiet - Manu i Nadine (w tych rolach gwiazdy filmów dla dorosłych). Obie bohaterki są po ciężkich przejściach: Manu została... ,thriller
la luna,"Młody chłopiec zostaje wprowadzony przez swojego ojca i dziadka w tajniki pracy, którą się trudnią.",animation
il traditore," W najdroższym ze swoich filmów mistrz Bellocchio bez wahania zdradza romantyczną, gangsterską narrację spod znaku ""Ojca chrzestnego""&nbsp;na rzecz surowej rekonstrukcji... ",biography
they shall not grow old,Dokument stara się przywrócić głos wojennym weteranom i przypomnieć obraz pokolenia zmienionego raz na zawsze przez globalną wojnę.,documentary
